product_id,quantity,wholesale_cost,sale_price,supplier_id
2SBFIR1KJYE5,998,40.27,53.44,OJPJLVWV
28NW21A2U3T3,6618,395.42,693.57,LSZQNTOO
M0NPHX4KPZD8,5332,361.5,659.01,MTFFNYXN
I93QHK4KS1MW,6620,426.46,502.8,SCNJUVFR
4LRTK3HJHQQ2,4603,474.09,740.53,TQIBFCOR
M6J7UU1KUNMB,5408,342.51,404.85,SMGBRLRY
QYTBB9I6LXO4,3105,426.46,717.31,JPSKHNZQ
BBHUZQPF0IY4,6556,382.22,559.19,TNBGXNKC
XKCKTJSY34H0,4461,402.08,723.74,UEULUNWM
ENRU4Y2RWWPM,5475,391.44,736.3,TIJFWNLU
ZYJJZA7B52R7,3788,386.16,667.67,KDXPSEPZ
XGYAU25SB56V,378,12.08,14.44,CUPAMHHF
KFUIKHJQ3QM7,4432,426.46,701.1,GZSKUPRR
RBW1D1VD04QO,1099,123.34,151.58,JHYQAPFL
DPUMEDN15AVW,256,12.72,15.47,TQIBFCOR
MYZQBDO0XNQM,4118,374.4,697.51,RJVOUJCT
R9ANOOIXDOHO,6357,370.51,540.2,UNDKILTU
XJUS2XNOH6FK,7053,402.08,750.28,PXNYWTPX
VLWSXAKITZLO,1918,125.82,155.89,DJVDYUAU
BFBR46ZO6166,3398,392.76,498.02,FOOARRMY
NNW87LFWAF2A,1863,129.16,178.89,ACUGYYCR
B2PYV3R5NPZT,2828,118.45,136.69,VUPIBWMC
ZQGJFSSA3B3U,7011,412.84,719.99,MAJZPZCE
A76JCTTUG2KA,1603,125.82,220.94,MRJAKYTF
HEG9YRIDI2OB,6595,466.96,783.56,PUSEAHDI
55AC5IEUQ9EN,7146,396.75,690.34,OYIQXTGU
QZEGOB036ARX,3219,418.27,728.21,XYQVBOAQ
PZ4SFGX8QLA2,1898,129.16,191.16,LYZVAUXB
BJOX4HVFK0UG,5246,343.76,557.92,SCNJUVFR
HC93VGDWYHTS,5559,440.25,702.2,RJVOUJCT
BFHFLVH0FB8V,5287,382.22,576.77,MAJZPZCE
B0497O4NEVTG,4969,425.09,785.57,ACUGYYCR
NJN133JRMDDX,587,30.46,41.15,ACUGYYCR
RBXV21MJ6PBF,134,3.62,4.22,CBSKJIQI
IRSHY9AQ9XD6,61,3.24,4.46,PUSEAHDI
PDEJRRUYCRRZ,3205,437.48,828.15,REFSVATM
UA7QP001M1YP,4004,365.35,447.55,PUSEAHDI
CHV1Z7G7WBPZ,220,6.71,12.09,IJHLHXKN
8OGI3DY894KP,200,10.84,15.32,VCFXVKJQ
6TM8WRMHRTUG,2452,108.91,130.15,XUBNCBUO
F6M7NJJ0AG93,5628,408.79,637.71,PXNYWTPX
HBLN2RXB7P0P,4407,387.48,668.02,FOOARRMY
DK36ZLF8E6RO,4470,416.91,684.57,XYQVBOAQ
GV6AKTYCBKBN,513,42.37,54.11,IDTSLATK
DKIOLKGU8KTV,769,31.86,50.72,OJPJLVWV
0WWX8V66RXHJ,225,7.21,10.38,NOKKJHIF
XRCAWTP8XB14,7450,415.55,519.85,CUPAMHHF
EXHLEIXYWULJ,4155,410.14,724.31,IDTSLATK
68M9WKDRHX7G,1273,113.64,143.98,OYIQXTGU
XCTMVCM268NC,5613,395.42,723.62,CBSKJIQI
A7J349IQAS3L,6940,443.03,787.26,XYQVBOAQ
6OJ9W3NC37QM,1226,114.44,156.44,LZAGUZZM
04Q5Y2DY9L0L,3364,458.45,658.33,NENPWMRN
PR6VLYYLZHLG,286,13.37,23.4,RJVOUJCT
6OLGYLHRYFBY,3545,422.35,651.69,JPSKHNZQ
Y1RIPPA0L80L,4682,345.02,534.44,CUPAMHHF
FI97LDHLXCRD,1223,120.07,152.01,WUYUBNMD
E9ZBDIS66UZ7,2342,132.53,173.75,SMGBRLRY
BQ118G5OWHT0,6625,336.27,443.2,BUNCEFOX
WVUD8SHNCSZ2,2777,152.59,193.64,MAJZPZCE
LC2F7UVHNG5N,1805,143.72,205.23,CUPAMHHF
R2Z5WUNSDVHM,3938,420.99,714.84,MOICPPVT
0Z59YANDUWOQ,543,41.84,69.79,MTFFNYXN
2FYLALLD7UPX,1670,105.8,183.56,LZAGUZZM
G0FPLMA4UAYE,490,38.73,50.43,CBSKJIQI
J7J5SR4B2HIT,5746,386.16,624.03,DSGVMPYY
IBE7K9B0TWWV,6913,378.3,593.55,UNDKILTU
LL0V1E9USV46,5384,426.46,683.19,MAJZPZCE
254R3PKOW1ET,2179,118.45,217.71,BZFDBMID
Q5ASWBEY2BXV,5756,388.8,583.2,VCFXVKJQ
AX3K4Q58IQMB,685,50.04,56.8,OBUHDMHG
LUHWR9ATU8NW,4993,398.08,744.01,REFSVATM
JXEA6XY1RMCJ,1023,54.67,101.52,MTFFNYXN
F5C1OVMB13R5,2279,135.08,207.08,LSZQNTOO
XXTV5CKPQ6ME,4040,371.8,620.53,XYQVBOAQ
FHMKQTNX11OM,5879,375.7,704.81,VNAUBIMF
JXQWUCS4CAFV,5489,364.07,617.46,EBBKIVVU
XF59MF3QCNGB,1571,124.17,220.4,VCFXVKJQ
77MFJIDBCVIE,5173,410.14,762.04,LKAVWAZW
0J40OH5Q21H5,4538,380.92,534.43,TNBGXNKC
KOSJP6TLVT1N,3118,414.2,757.16,BUOPLBCJ
HEAOX6WDBLO7,4005,419.63,560.63,OBUHDMHG
ERDCUDU1E74K,5370,415.55,702.7,IJJIIIVH
T2AL5KZVCIPS,2645,120.89,228.84,BZFDBMID
O3Y02Y6J78SX,4832,402.08,449.12,IDTSLATK
CXPC0AUW64U4,2697,116.84,143.48,VCFXVKJQ
7OBBWEXIKKOR,307,10.84,18.57,VCFXVKJQ
QKEQGQKU6RHY,2719,107.35,157.38,EBBKIVVU
ZT2944M3LMB5,1703,112.05,153.51,LKAVWAZW
XTSE0IOKGJY4,7478,484.16,695.25,MOICPPVT
ZQBCEVYQ4HLS,913,37.21,46.14,ACUGYYCR
9C5HNI054HT5,1241,111.27,160.34,LSZQNTOO
01QW5R5MZKR5,4687,394.09,586.8,IDTSLATK
CZGTPQNSA4X4,700,45.05,55.32,SZQROLOF
IUPTJ29FOTJ6,6753,373.1,676.06,LKAVWAZW
2LQ0LP35ZRO3,3518,377.0,645.05,GZSKUPRR
9SHDUF5XUN2Q,4747,411.49,525.06,MOICPPVT
8AW8U92BID1Q,1378,109.69,144.57,JPSKHNZQ
3EJOMGRZ1LWT,5941,377.0,547.4,ODSKZBBP
7D3F7ZYWQF4K,5451,418.27,631.17,LZAGUZZM
RHMUIOZ76H4I,644,38.22,42.23,BUNCEFOX
01WSMXB1J7DH,4188,419.63,672.67,LSZQNTOO
ZDF2GH4V6S3G,5673,373.1,565.25,AZAIREQV
5SXEDKTYLB7S,6063,375.7,632.68,MAJZPZCE
OUO15DQI571Z,1889,101.21,166.09,JUTEJFAR
VUXFV3BUWXLF,6436,425.09,653.36,PUSEAHDI
XC699FZ9P10C,747,42.9,57.06,MRJAKYTF
0FX2P73MGPU3,6097,387.48,677.32,GZSKUPRR
JF1AMOA3D9XV,2552,126.65,237.22,AZAIREQV
80FEIK2X0Y0T,2960,124.99,173.36,OHQKTJPS
Y7UWQ8T6DL01,6870,356.4,463.68,MRJAKYTF
A7HJTGJINUHZ,5031,386.16,541.01,KDXPSEPZ
6ENQBF218L3R,3398,357.67,533.64,AZAIREQV
6LM2070JDDY2,5226,384.85,699.66,NFFBZLEF
QTZDRLG8DSKM,2625,135.08,159.93,LUVIKHIG
5IOZTKX0ZMGM,1871,126.65,185.16,OBUHDMHG
ZFZFN385O5SK,1232,122.52,143.1,UEULUNWM
CK9AXLCT3JHV,242,11.45,21.4,FHIMGLEY
9BVUDOSEJUS0,7340,438.86,750.45,WNPVEYAW
V7EHOXU7NVGM,5555,416.91,566.58,REFSVATM
Q0IWYSWQZF2C,2333,120.07,184.19,NOKKJHIF
PBG0SADEQF29,6237,419.63,746.94,MAJZPZCE
N92H9HDT9BQI,6598,360.22,452.44,IDTSLATK
JO5F1GI6OISU,2531,144.6,247.7,KDXPSEPZ
HY4IUYUBCOMZ,3344,395.42,525.91,FLXUVLWD
7B6D5Y2IOAQI,3522,379.61,428.96,WNPVEYAW
NNWKJOUU7OPT,2195,119.26,218.13,REFSVATM
TKESWKWRL4OG,120,3.24,6.04,LSZQNTOO
S0C4DIBZURGB,4186,367.93,427.9,JPSKHNZQ
PZ430AFK41L1,3348,419.63,554.75,EBBKIVVU
PNFB9AJ2WR91,5727,452.82,749.87,NOKKJHIF
W13DK03BHVQP,1002,40.79,46.42,KDXPSEPZ
U4SC7YMU8LQ9,5521,482.72,712.49,KDXPSEPZ
3W16BP88QEUP,696,39.75,55.25,LKAVWAZW
ACJDAAAM4TS5,6472,410.14,528.26,DJVDYUAU
45CPCJQNFK7A,5386,395.42,644.14,VCFXVKJQ
TBA8ECLYH5C2,5464,426.46,479.34,XYQVBOAQ
DIMATARO8JB5,6086,513.39,659.71,ODSKZBBP
PL9HIT42XVNO,917,36.21,48.45,WUYUBNMD
2BHHHYB3XGM4,1363,113.64,214.78,LKAVWAZW
8M5K67KOR53Y,7062,418.27,777.15,QQWFFXLL
4J41825G58IH,7304,438.86,541.99,JUTEJFAR
LPWZZN8PD9CQ,6848,357.67,667.05,ODSKZBBP
MA001O1VB40W,6250,403.42,578.1,IDTSLATK
DN6L80DGC6HZ,394,12.08,15.24,JPSKHNZQ
SX778UL6O9GV,4540,379.61,509.06,XUBNCBUO
X4KUSR0CLIEA,5719,346.27,448.42,SCNJUVFR
S1J8DG4DOHUO,4100,378.3,699.86,MAJZPZCE
G2VSNGFDQI96,5838,356.4,559.19,BZFDBMID
B1OYKEF8SHYI,373,12.39,23.13,XHTQUBBH
PIVZDPHBWW7R,1107,141.11,204.61,DJVDYUAU
J5DLTKBAY6LL,3935,394.09,640.4,LYZVAUXB
L6V9TWPRQ4D1,3852,425.09,653.79,IJJIIIVH
5PNB9QN47XJC,3963,360.22,652.36,OHQKTJPS
CB0UN943YZS2,1104,126.65,236.33,LSZQNTOO
XDUCER3EB92I,1862,158.93,175.3,VNAUBIMF
RX19ZSCMBOGX,2627,135.93,254.19,JHYQAPFL
4T8U0X95M6QJ,3000,367.93,598.62,VCFXVKJQ
A6RQUUQ6L4PJ,341,10.54,18.83,VCFXVKJQ
37IL4J2YAOBZ,289,18.3,23.95,RJVOUJCT
NY5NK46PALL5,4840,408.79,562.9,ACUGYYCR
DV98UD09VWDM,5885,414.2,646.57,GZSKUPRR
PXOPDPGEFFL4,4264,395.42,544.89,NOKKJHIF
7TBLQP6Y4REI,167,13.04,23.11,FHIMGLEY
2F8MWDDQRKG8,658,40.27,46.75,XUBNCBUO
BNPE1JBM2WXI,2577,122.52,136.49,BUNCEFOX
D88Z7VR1TD0L,237,16.11,24.15,WNPVEYAW
43XXHVV29ON7,2313,130.84,178.99,ACUGYYCR
12XOG05XC3EC,4790,410.14,504.06,OJPJLVWV
UZD2I8FKXVB4,4609,399.41,688.98,FLXUVLWD
U66B01M837P2,3036,419.63,690.71,LSZQNTOO
1SSFNFZEK2PU,4466,387.48,621.52,VUPIBWMC
54QP2VPDBMYJ,825,36.71,56.9,GZSKUPRR
MY43HNNIA41C,2578,125.82,213.01,GZSKUPRR
G1TI2R0FKCFH,3919,420.99,645.38,AZAIREQV
JZ7BZO5HC1C5,972,37.71,41.52,LYZVAUXB
APMVT3XPF44J,2281,102.74,158.12,ALPISKWD
JDKDWQF99L4D,4638,410.14,646.79,PXNYWTPX
Q67K6QG58HUY,32,1.36,1.66,KDXPSEPZ
BPZQ7K0GW3IY,1129,118.45,189.64,WUYUBNMD
XTI9A2CO76O6,4538,406.1,656.66,FOOARRMY
W0NVZC6LF22M,2648,135.93,168.69,DSGVMPYY
992DOKGRADAS,683,36.71,50.81,SMGBRLRY
9P92V7E9S4BD,696,39.75,72.11,IJJIIIVH
DTDE24J4O8XA,3057,422.35,745.45,JUTEJFAR
EZQTIZ3NCUCW,1402,126.65,147.17,XHTQUBBH
PRKPN3UFOI10,844,33.76,55.1,ALPISKWD
QC4638ZK3OHX,6008,410.14,766.96,OJPJLVWV
7WKNVT1GQ60D,1743,124.99,209.98,MOICPPVT
9F2UWFSOFS79,6538,415.55,523.18,PUSEAHDI
99XCW8UZQ7JG,2474,126.65,147.93,ALPISKWD
QI8ZQ1VLGL0W,3861,378.3,601.5,XUBNCBUO
ZC4OG0D44OAU,4039,388.8,443.62,JHYQAPFL
659ZLRG30TG4,4423,411.49,629.99,JPSKHNZQ
6OTG8B6YOVOH,1189,120.07,192.47,GZSKUPRR
8OKSEIGDAA5T,3201,387.48,434.75,MOICPPVT
J1YQINPPRR0D,4785,399.41,456.53,CBSKJIQI
XV3W1YOE799P,2444,127.48,198.61,ACUGYYCR
8A28YIQHLLBE,3646,402.08,710.48,DJVDYUAU
Y4XEGGV1HVGQ,673,32.8,51.63,VNAUBIMF
476DU9H6E4N2,6775,419.63,775.48,XHTQUBBH
06EH8TFIM438,4599,378.3,560.64,UEULUNWM
51GPT15N6TPV,3379,415.55,504.48,FOOARRMY
UMXLLOVS7QAE,1757,131.68,232.42,LZAGUZZM
762SKV023ZN8,61,4.22,5.7,JUTEJFAR
IXKADPJ6ZXVV,3023,396.75,679.24,UNDKILTU
3C7WOV0PIRD3,7112,358.94,467.7,FOOARRMY
NUCN2X6Z06KR,2428,137.65,253.0,MTFFNYXN
B48TAAAJSAE8,2590,130.84,190.37,UNDKILTU
8XYNXD6HJ40Q,5954,426.46,588.94,BUNCEFOX
47Q8I8YGCFBO,1280,95.97,167.08,LSZQNTOO
PD0ASAQ9VPD3,2053,132.53,157.18,QIJEYJNR
3ZP6JSNENNZY,4900,426.46,739.48,NFFBZLEF
CETLGYSH2T0U,2688,113.64,188.64,GZSKUPRR
AU4ZYWZNSBEM,2208,105.8,139.66,OJPJLVWV
8E0NR29UB3C5,4318,383.54,662.76,QIJEYJNR
196GOLEKXSJO,1331,118.45,158.72,TIJFWNLU
254P94NK1OCR,5759,416.91,620.36,CUPAMHHF
632DSDEP379U,5630,433.33,589.33,AZAIREQV
LFDPQNETT56V,98,4.63,6.1,FOOARRMY
V3M6ZZWEPULR,830,43.97,79.23,FOOARRMY
SY1FYKYJTZLM,549,52.91,79.68,PXNYWTPX
LPWK4NTDJNAX,4829,355.12,579.56,EBBKIVVU
XJR6KGMMDFQ8,580,39.24,58.39,ACUGYYCR
7RMD2WYCOX0U,3113,412.84,500.36,SZQROLOF
BZO7CDU6WA6Q,3553,364.07,452.9,MTFFNYXN
9OO91CECJPYK,4353,402.08,730.18,BUNCEFOX
VYPCSKBJT4KJ,3343,382.22,546.19,SMGBRLRY
SSMKVKXWLNML,6351,388.8,656.29,JHYQAPFL
C9R6T8QIHCVR,2469,99.7,123.13,VUPIBWMC
SP7EYJYP23IV,4272,360.22,614.54,KDXPSEPZ
G3EBSWDM37XC,37,0.5,0.68,QIJEYJNR
B3U6J48NZGJS,1314,126.65,212.77,JPSKHNZQ
BFPIFJNDGOFQ,1678,133.37,178.72,EBBKIVVU
TIJ7X6G5WUH9,6521,474.09,871.38,MOICPPVT
YJ95YCGI4M9R,6493,387.48,498.69,TQIBFCOR
9561U1MCAW9U,4513,466.96,700.91,PXNYWTPX
IDBPMNAA31A6,4894,366.64,571.59,OYIQXTGU
JXL656W6MTQT,5017,410.14,570.5,TNBGXNKC
WYYDA1EEH4UJ,5769,398.08,561.69,TIJFWNLU
N01VUTVLC140,1244,117.64,164.11,FOOARRMY
N9JRBNNQQTQK,5753,365.35,416.5,SMGBRLRY
0HCMAPYKNTGN,3594,472.66,677.32,DSGVMPYY
XQYUJ7PT3TOJ,5981,378.3,580.69,VNAUBIMF
MM8AOM49BATF,728,33.28,36.74,LKAVWAZW
8K0YJRMM6S6O,4324,429.2,694.02,SMGBRLRY
YVG6X1UCUN8O,2765,126.65,236.84,DSGVMPYY
3YSIYJBR8P6X,5639,386.16,526.72,FLXUVLWD
1QYNCCTF65P2,4455,365.35,476.78,NFFBZLEF
J9KFHMRZQOZ0,7409,407.45,603.43,XYQVBOAQ
95OWE8BNVO6U,2546,148.13,185.01,IDTSLATK
ZRYHZKUGBQHJ,991,47.24,79.17,EBBKIVVU
0Z53WGIL856B,414,37.71,69.88,EBBKIVVU
STXWYTQ8S3RH,4728,422.35,615.36,MTFFNYXN
MLXXQG9E0LET,2332,112.85,141.4,LZAGUZZM
BNY8NGEGAAD5,3084,382.22,666.59,OYIQXTGU
495QTWVDHMIG,5196,364.07,585.79,JHYQAPFL
NOTU7K4NOO8T,1941,116.84,155.86,IJJIIIVH
DV1G5N90M67X,5747,386.16,573.06,OHQKTJPS
2F4YETYNAGIK,2857,130.84,219.68,TQIBFCOR
Q8VLTGXUH1YJ,3091,427.83,637.04,CBSKJIQI
BOS5VH1TC2JR,6028,357.67,653.82,SCNJUVFR
IX1CJEA17M6D,5850,342.51,607.96,IJHLHXKN
1OM9ENAI6UFC,3934,427.83,534.36,LYZVAUXB
IWUCCU0AIUO4,7059,450.02,671.88,FOOARRMY
OMFXGZ4BJACT,5432,382.22,502.24,OJPJLVWV
SIXU841HVS5K,4460,444.43,794.2,JPSKHNZQ
19M9IX8H0RXY,977,33.76,50.4,LKAVWAZW
PB89B54ZX5XM,6670,392.76,631.95,DSGVMPYY
8JGP4N3NX33W,1320,121.7,226.85,FOOARRMY
XIUI7FZK2EGS,2560,120.89,190.89,TQIBFCOR
8U63PN0ZI2FE,3052,412.84,529.67,QQWFFXLL
JPGQAFQ0GNHV,6871,419.63,772.54,JHYQAPFL
2VO9SS0VF8LH,4940,351.32,427.56,FHIMGLEY
5NUWBBBX3EFR,4931,382.22,725.84,WUYUBNMD
XEA2BBHA3BR9,3735,408.79,488.1,XHTQUBBH
L71CSWJB8J0J,5912,395.42,437.73,MAJZPZCE
KCP4GRNA7V2F,3630,444.43,594.65,JPSKHNZQ
5RE1HRR58DCE,3334,425.09,600.23,SZQROLOF
0OZHJ3PYCD91,4128,427.83,491.15,OYIQXTGU
ME9WACNIU1O2,1044,35.22,45.36,ACUGYYCR
8ICTYQK6IO3H,6126,416.91,737.93,UNDKILTU
JF0KRGEZNL6Y,6079,418.27,561.32,PXNYWTPX
5Q86N8JPPPCN,2269,122.52,206.08,RJVOUJCT
2QN45DKMQV87,6775,423.72,615.67,FHIMGLEY
BDKIDX3MOY8A,4475,365.35,511.86,FLXUVLWD
QBHL7G6JFPKC,779,41.31,66.72,OYIQXTGU
R9ZI83NFAGJ6,1293,149.02,224.13,WNPVEYAW
6ISFIBQPF75M,7224,384.85,467.21,DSGVMPYY
WFUBMSJ1170E,4679,387.48,725.75,NENPWMRN
W4D3NPDAGQMP,978,45.05,54.87,NOKKJHIF
5GZ0ENMMQKC6,1294,124.99,189.73,OJPJLVWV
E2V77U7S8S9P,4227,390.12,616.78,QQWFFXLL
Z2NWCDKQUUQR,5383,451.42,601.74,LZAGUZZM
ICK55OK78WZX,5355,390.12,559.43,ACUGYYCR
RI8EQ57FC9LO,122,2.22,3.49,WNPVEYAW
YWAWG3M2N6H4,1868,117.64,201.75,XUBNCBUO
XVOPTPZE4VY3,2778,128.32,189.02,EBBKIVVU
R0HVYFROZJ83,5554,427.83,551.9,ALPISKWD
27KRSCUBC8QY,17,0.5,0.72,LKAVWAZW
D0UWTJIYGQ8H,2562,129.16,153.83,OJPJLVWV
EAHOBD3Z4RU6,1883,128.32,211.34,BUOPLBCJ
7OWWO068K6GR,2064,147.24,172.27,OJPJLVWV
QG6YTVT1VQQ3,3012,403.42,516.38,MAJZPZCE
U08PIU8NCWB7,5621,332.55,568.99,UEULUNWM
SR5HWE6FTYG7,332,13.37,20.22,OBUHDMHG
M1MLFJG5J3J6,5675,360.22,613.81,LYZVAUXB
EUYYJWWNOBB0,1881,134.22,246.83,JPSKHNZQ
J41MZH3NLTLM,3367,464.12,583.4,IJJIIIVH
U8VQVKGN2703,1247,98.95,143.38,JHYQAPFL
4HDWKWIQIC7M,7418,391.44,514.74,TNBGXNKC
FDMILQW3W1E4,1384,138.51,188.37,GZSKUPRR
PYSFO67BFBV5,2358,120.89,223.53,IJJIIIVH
2LI49JI8MLDX,7297,382.22,674.24,SCNJUVFR
KCOF6FHUDDNF,5412,429.2,509.89,OHQKTJPS
PEGER0VY5DBG,6062,426.46,805.58,FLXUVLWD
XXQJ53TGKTCI,7152,399.41,658.63,SMGBRLRY
5WJ1M3S1YDPE,7321,398.08,747.2,WNPVEYAW
D7MLC56ZZ41Q,1700,111.27,136.75,NFFBZLEF
JCDDGUW1GFS2,3202,415.55,718.49,ZOQGODSQ
CL7JHNDQTP8J,3087,400.75,457.66,ODSKZBBP
P1FJKWFD4U0M,1513,145.48,163.23,FLXUVLWD
GKG66FTYJR3I,706,32.33,41.58,ACUGYYCR
KXK6XTICO2YR,4645,443.03,673.85,NOKKJHIF
CKHOD16WTCR8,7205,391.44,472.47,SMGBRLRY
MVC3X0SNBZQY,7367,388.8,612.36,PXNYWTPX
GBQ8VJB0GHZ3,6742,402.08,738.22,FOOARRMY
04WD4Z2HH5YQ,7410,441.64,749.46,PUSEAHDI
L4U92Z1MO3P9,6312,398.08,558.9,LKAVWAZW
KEX1PND76F1S,3157,443.03,529.86,DJVDYUAU
CMJZPWVIXMIF,5170,441.64,810.85,WNPVEYAW
O1CSW8XU4HJI,6596,437.48,665.41,VCFXVKJQ
HVCHIF3VSYO1,6362,395.42,649.68,LSZQNTOO
TW2OZAUSIWB8,1282,105.8,135.53,DJVDYUAU
IPQPQ75Q7KX3,2169,108.13,141.76,AZAIREQV
4UD4V8Y7RRZW,6344,362.78,515.15,OBUHDMHG
QSX4PG8JFAB7,4038,399.41,529.62,XUBNCBUO
I84ASGC4JXUX,1621,134.22,152.21,FHIMGLEY
O29VOC5FES9Q,4956,390.12,575.04,SZQROLOF
SXL11SN8S3R0,5343,378.3,649.54,WUYUBNMD
YM7Z4DSA9VD2,3770,400.75,674.86,VNAUBIMF
4JIWQORARHGK,4893,452.82,702.32,XUBNCBUO
63MPJ0BBNQXQ,1965,137.65,247.91,VCFXVKJQ
D6MA1O2YILUR,4866,399.41,663.02,BZFDBMID
Z3D22J1Q9SOI,4457,426.46,743.75,FHIMGLEY
RYTR6IGU4WIG,1335,108.13,145.76,OJPJLVWV
RVN40KRG7YDP,7050,464.12,513.78,BUNCEFOX
73IIB4M3GAVU,6539,408.79,732.96,GZSKUPRR
DSAIV8ZBHQLG,5751,366.64,408.07,ODSKZBBP
82THR4FVK8QQ,1757,136.79,209.43,ALPISKWD
MOHAFCZQNMXT,3413,422.35,608.18,MAJZPZCE
PL5A24BZ8MY4,5131,412.84,470.64,TQIBFCOR
0L5SZUR307ML,5818,369.22,633.95,FLXUVLWD
XQ32DK87L4PA,6645,377.0,598.3,FLXUVLWD
1H5G43NG0Q1S,4692,404.76,476.4,UEULUNWM
WFDIJ5HZ14V9,2761,133.37,181.52,OYIQXTGU
H6R58PZQ38X7,2993,447.22,516.09,FOOARRMY
XXKG52SIS74A,4410,366.64,691.85,FOOARRMY
G1IHB8ECKO5G,5073,353.85,595.88,WUYUBNMD
6FAMEFQBMBVS,3431,416.91,608.27,FLXUVLWD
YM9QNB0SBFSU,5430,419.63,677.28,JHYQAPFL
U3CBW5PY88Z2,4541,478.4,712.34,LKAVWAZW
5FGBHSOJDPAJ,3174,362.78,580.09,JHYQAPFL
8WRX207FUU7A,3519,431.95,536.48,VUPIBWMC
2SFNJY29LXAR,6587,375.7,696.55,REFSVATM
Q63RF0L7ATMR,6193,404.76,762.57,MOICPPVT
F1QMOCVVT2CB,861,41.31,53.79,OHQKTJPS
UZB283561YVL,7024,364.07,578.14,GZSKUPRR
34DPRG0UY5MJ,6133,433.33,480.13,LUVIKHIG
P8JODW0C71UF,1373,130.84,162.63,MOICPPVT
8Y7RCRTQ0H3V,50,1.0,1.5,JHYQAPFL
FWGG8PH5JY4N,5779,431.95,567.58,VUPIBWMC
WUJM8HFLKK48,1610,103.5,193.65,ZOQGODSQ
ND5UH47U6UQH,1557,128.32,233.67,REFSVATM
CEHCRI4A89CT,5818,429.2,477.27,SZQROLOF
85SHZ7C2AQPH,2185,141.98,188.69,GZSKUPRR
CZP3JJVT9UEB,3186,423.72,725.83,LYZVAUXB
BOE2J8IDURJJ,4258,410.14,648.84,OHQKTJPS
DEW78YJAPDX4,2094,116.84,129.58,TIJFWNLU
TV6KK7V3337B,400,11.76,16.51,JHYQAPFL
QM0QU5KYEEJD,5294,425.09,557.29,MTFFNYXN
LCH8I41L9YBQ,4476,396.75,682.41,BUNCEFOX
U165ULRD9ZJR,3375,387.48,622.29,IDTSLATK
4LVEAH1IGRRL,2111,104.27,177.68,IDTSLATK
AH9U2RCPFKF4,3249,433.33,558.13,JPSKHNZQ
LMEMWVF7IY47,6527,350.05,571.98,TQIBFCOR
DI24FM8G1K7H,7204,468.38,695.54,CBSKJIQI
ARNKXMLPPKT1,6281,387.48,709.86,OHQKTJPS
HJ5OWSOC1YBA,1205,126.65,156.03,PXNYWTPX
QMIRMLT0EYED,1074,41.84,63.22,TNBGXNKC
DB86QTZ5TV3M,1285,132.53,173.22,GZSKUPRR
8W5FEVBZUBE7,5385,366.64,475.53,BZFDBMID
OZMZHM28GJIO,6492,407.45,463.27,DSGVMPYY
6QB6ZYW29JC3,5911,364.07,546.83,FLXUVLWD
HSZSKHN1LDJT,2251,127.48,229.21,ODSKZBBP
GFGEA128AN2K,6228,382.22,454.84,PXNYWTPX
H9N0B0UMEK57,625,43.97,79.06,XYQVBOAQ
00MAE0UT3IWH,3595,380.92,645.66,PXNYWTPX
DBEQOPG2BO3Q,1261,139.37,180.21,NFFBZLEF
NTIV7SGKSEXB,2045,133.37,240.47,XUBNCBUO
KE4XQ4WAM7JJ,5784,408.79,449.67,UNDKILTU
GXL7GXMAIP87,4332,362.78,678.76,LKAVWAZW
Z1MJ89WLNR0J,881,41.31,62.75,PUSEAHDI
SR2XMYQ2CMXD,85,4.01,5.87,EBBKIVVU
Z0O4XYNO82AS,4825,400.75,654.02,PUSEAHDI
XUU1ICKKFI1J,5455,407.45,698.78,MAJZPZCE
VTN6077WTSO0,586,37.21,43.72,QQWFFXLL
B1LVATZY2EJF,3757,373.1,528.31,LYZVAUXB
RLRUKLBFBK8Q,4987,395.42,453.94,FLXUVLWD
W8SM0C8R1S7L,1895,146.36,257.15,IDTSLATK
N5XQQ3QO7RFB,229,12.39,19.69,TIJFWNLU
USHG0ZWZZ0DA,5103,384.85,722.36,QQWFFXLL
YSPTA8TVW6NP,1616,129.99,193.04,NENPWMRN
HFQAXKDOXGI9,6925,399.41,682.19,LYZVAUXB
NITUOO0N1HQ5,1659,107.35,186.47,OYIQXTGU
KJ3QONVUEOQA,964,34.25,52.57,SCNJUVFR
GS97CRD71M15,201,12.39,21.46,PXNYWTPX
AYP6VSRR6K94,238,8.81,11.82,RJVOUJCT
Y06XKRZ8AGLK,5652,378.3,654.46,LZAGUZZM
B65ZUS458JAR,1421,124.17,213.08,LUVIKHIG
6KBKBJR3RKYI,5150,403.42,762.46,GZSKUPRR
4BOYDQRS6006,2775,137.65,192.71,OBUHDMHG
WREHTE2TGFZC,317,14.03,17.68,QIJEYJNR
IBXQGEQQC67W,2474,118.45,180.16,WNPVEYAW
3I9V1JURFLIV,3362,374.4,480.73,NFFBZLEF
2JM6673NY3LE,1043,35.71,61.39,QQWFFXLL
Z8JJJPLVLYKK,6960,403.42,626.51,IJJIIIVH
K9RZ1ASHK33Q,1221,152.59,225.53,FLXUVLWD
S0OZACTWBVFU,4422,436.09,609.65,FLXUVLWD
CK6U8YC48E1R,3707,390.12,702.22,IJHLHXKN
V0XPJ5YNERLE,6958,416.91,672.06,CBSKJIQI
